feature,coefficient,abs_coefficient,category
narrative_tfidf__еда,-0.11653983909045165,0.11653983909045165,lexical
narrative_tfidf__гастрит,0.11645309800663445,0.11645309800663445,lexical
narrative_tfidf__размер,0.11623606481571588,0.11623606481571588,lexical
narrative_tfidf__пастозный,0.11607848583008332,0.11607848583008332,lexical
narrative_tfidf__вводить,-0.11597405242325948,0.11597405242325948,lexical
narrative_tfidf__количество,-0.1158829338254846,0.1158829338254846,lexical
narrative_tfidf__сейчас,0.11585992928112368,0.11585992928112368,lexical
narrative_tfidf__ноющий,-0.11551506898201332,0.11551506898201332,lexical
narrative_tfidf__метод,0.11550826566480024,0.11550826566480024,lexical
narrative_tfidf__тактика,0.11541998052890216,0.11541998052890216,lexical
narrative_tfidf__терапия,-0.11540670663722608,0.11540670663722608,lexical
narrative_tfidf__ухудшение,0.11511534809311953,0.11511534809311953,lexical
narrative_tfidf__непроходимость,0.11504105088333685,0.11504105088333685,lexical
narrative_tfidf__забол,-0.11502644884197565,0.11502644884197565,lexical
narrative_tfidf__витамин,-0.11464484627694499,0.11464484627694499,lexical
narrative_tfidf__масса,0.1146131740236737,0.1146131740236737,lexical
narrative_tfidf__тянущий,-0.11427492930383779,0.11427492930383779,lexical
narrative_tfidf__нед,0.1142652769200822,0.1142652769200822,lexical
narrative_tfidf__однако,-0.11406737275118048,0.11406737275118048,lexical
narrative_tfidf__глюкоза,0.11335042728180601,0.11335042728180601,lexical
narrative_tfidf__отделять,0.1129073148246475,0.1129073148246475,lexical
narrative_tfidf__кожа,-0.11285977208392055,0.11285977208392055,lexical
narrative_tfidf__комбинированный,-0.11265057026920436,0.11265057026920436,lexical
narrative_tfidf__престариум,-0.11241494428051776,0.11241494428051776,lexical
narrative_tfidf__гиперемиро,0.11229184589866986,0.11229184589866986,lexical
narrative_tfidf__лс,0.11224780842024046,0.11224780842024046,lexical
narrative_tfidf__язык,0.11220734150913185,0.11220734150913185,lexical
narrative_tfidf__повторный,0.1120068089012916,0.1120068089012916,lexical
narrative_tfidf__оак,-0.11159773173385917,0.11159773173385917,lexical
narrative_tfidf__принмаять,-0.11116439214594519,0.11116439214594519,lexical
narrative_tfidf__нормостеник,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__прекордиальный,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__гиперестезия,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__скл,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__сместить,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__кнаружи,-0.11104520195017657,0.11104520195017657,lexical
narrative_tfidf__овощ,-0.1101793775138335,0.1101793775138335,lexical
narrative_tfidf__фрукт,-0.1101793775138335,0.1101793775138335,lexical
narrative_tfidf__индекс,0.10986949360834884,0.10986949360834884,lexical
narrative_tfidf__деж,0.10961859685817031,0.10961859685817031,lexical
narrative_tfidf__ан,0.10961859685817031,0.10961859685817031,lexical
narrative_tfidf__тяжесть,-0.10917417526466411,0.10917417526466411,lexical
narrative_tfidf__пальпация,-0.10911603435412869,0.10911603435412869,lexical
narrative_tfidf__коррекция,-0.10909536641177753,0.10909536641177753,lexical
narrative_tfidf__бытовой,0.10883378003759199,0.10883378003759199,lexical
narrative_tfidf__нёбный,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__плёнка,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__болезненно,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__зернистость,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__опертивный,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__инъецировать,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__учашенный,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__боллезнь,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__илеит,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__кортизола,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__терминальный,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__зкз,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__почеиспускание,0.1087821916586038,0.1087821916586038,lexical
narrative_tfidf__скф,0.10826486608087768,0.10826486608087768,lexical
narrative_tfidf__тяжистотсить,0.10813800767446848,0.10813800767446848,lexical
narrative_tfidf__патололгия,0.10813800767446848,0.10813800767446848,lexical
narrative_tfidf__перед,-0.10804614506953053,0.10804614506953053,lexical
narrative_tfidf__физиотенз,0.10802650405777711,0.10802650405777711,lexical
narrative_tfidf__экстрасистола,0.10743507367527538,0.10743507367527538,lexical
narrative_tfidf__розувастатин,0.10730508600946698,0.10730508600946698,lexical
narrative_tfidf__чувство,0.10727162806340297,0.10727162806340297,lexical
narrative_tfidf__хвостек,0.10693459596420236,0.10693459596420236,lexical
title_tfidf__болезнь,0.10678398108916178,0.10678398108916178,lexical
narrative_tfidf__эффективно,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__ретмичный,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__вялость,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__твёрдый,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__диспансерноу,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__отсутсвие,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__род,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__переферический,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__спойной,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__нарушенный,0.10666126362274102,0.10666126362274102,lexical
narrative_tfidf__самочувствие,0.10654272866219963,0.10654272866219963,lexical
narrative_tfidf__гормон,-0.10641523504801728,0.10641523504801728,lexical
narrative_tfidf__выявление,0.10570626626218683,0.10570626626218683,lexical
narrative_tfidf__состоять,0.10552103959129887,0.10552103959129887,lexical
narrative_tfidf__учёт,0.10552103959129887,0.10552103959129887,lexical
narrative_tfidf__pylori,-0.10551460047876288,0.10551460047876288,lexical
narrative_tfidf__вид,-0.10540766036677061,0.10540766036677061,lexical
narrative_tfidf__назначение,0.10527950315102434,0.10527950315102434,lexical
narrative_tfidf__проводить,-0.10504268800818813,0.10504268800818813,lexical
narrative_tfidf__ведение,0.10462151986792181,0.10462151986792181,lexical
narrative_tfidf__состояние,0.10461224581742815,0.10461224581742815,lexical
narrative_tfidf__этот,-0.10419758418190472,0.10419758418190472,lexical
narrative_tfidf__поддерживать,-0.10419758418190472,0.10419758418190472,lexical
narrative_tfidf__считаться,-0.10419758418190472,0.10419758418190472,lexical
narrative_tfidf__человек,-0.10419758418190472,0.10419758418190472,lexical
narrative_tfidf__счёт,-0.10402009201112847,0.10402009201112847,lexical
narrative_tfidf__возникнуть,0.10386761874672468,0.10386761874672468,lexical
narrative_tfidf__отмечать,0.1037348363445473,0.1037348363445473,lexical
gender__gender_F,-0.10289474384976871,0.10289474384976871,demographics
narrative_tfidf__фв,0.10274658910524824,0.10274658910524824,lexical
narrative_tfidf__инфекция,-0.10229986840803428,0.10229986840803428,lexical
narrative_tfidf__горло,-0.10127961337182165,0.10127961337182165,lexical
narrative_tfidf__подвздошный,-0.1012530938236734,0.1012530938236734,lexical
narrative_tfidf__вещество,-0.10110748721028216,0.10110748721028216,lexical
narrative_tfidf__она,-0.10110748721028216,0.10110748721028216,lexical
narrative_tfidf__ама,-0.10110748721028216,0.10110748721028216,lexical
narrative_tfidf__действовать,-0.10110748721028216,0.10110748721028216,lexical
narrative_tfidf__значит,-0.10110748721028216,0.10110748721028216,lexical
title_tfidf__щитовидный,0.10102357243109923,0.10102357243109923,lexical
title_tfidf__гипотиреоз,0.10102357243109923,0.10102357243109923,lexical
narrative_tfidf__изменить,-0.10074628353010316,0.10074628353010316,lexical
narrative_tfidf__около,-0.10063812683675886,0.10063812683675886,lexical
narrative_tfidf__липецкий,-0.09995528384646475,0.09995528384646475,lexical
narrative_tfidf__цель,0.09984631442076655,0.09984631442076655,lexical
narrative_tfidf__обильный,0.09984326854396498,0.09984326854396498,lexical
narrative_tfidf__отрица,0.09963581854627797,0.09963581854627797,lexical
narrative_tfidf__профиль,-0.09960352464679371,0.09960352464679371,lexical
narrative_tfidf__орви,-0.09941371251898855,0.09941371251898855,lexical
narrative_tfidf__зоб,-0.09939059196323864,0.09939059196323864,lexical
narrative_tfidf__верхний,0.09893349826432583,0.09893349826432583,lexical
narrative_tfidf__хронический,0.09866830601787425,0.09866830601787425,lexical
narrative_tfidf__над,-0.09830906464754449,0.09830906464754449,lexical
narrative_tfidf__градус,-0.09816676369125774,0.09816676369125774,lexical
narrative_tfidf__регион,-0.09816676369125774,0.09816676369125774,lexical
narrative_tfidf__tbs,-0.09816676369125774,0.09816676369125774,lexical
narrative_tfidf__localis,-0.09816676369125774,0.09816676369125774,lexical
narrative_tfidf__фн,-0.09816676369125774,0.09816676369125774,lexical
narrative_tfidf__розовый,-0.09812491330901585,0.09812491330901585,lexical
narrative_tfidf__гастроэнтеролог,-0.09803334680306831,0.09803334680306831,lexical
narrative_tfidf__таб,0.09777395828551587,0.09777395828551587,lexical
narrative_tfidf__сыпь,0.09768654546699111,0.09768654546699111,lexical
narrative_tfidf__тип,-0.09767542386403695,0.09767542386403695,lexical
narrative_tfidf__первичный,-0.09766967079871638,0.09766967079871638,lexical
narrative_tfidf__ускорение,-0.0975159337902197,0.0975159337902197,lexical
narrative_tfidf__нос,0.09706160383506589,0.09706160383506589,lexical
narrative_tfidf__содержимое,0.0966782856025581,0.0966782856025581,lexical
narrative_tfidf__конец,0.0966782856025581,0.0966782856025581,lexical
narrative_tfidf__значимый,-0.09663303883334114,0.09663303883334114,lexical
narrative_tfidf__расстройство,-0.09662651421148521,0.09662651421148521,lexical
narrative_tfidf__выполнение,-0.0965906570589292,0.0965906570589292,lexical
narrative_tfidf__рт,0.09656552696988986,0.09656552696988986,lexical
narrative_tfidf__нормостенический,0.09654428594668034,0.09654428594668034,lexical
narrative_tfidf__таблетка,-0.09652829665498519,0.09652829665498519,lexical
narrative_tfidf__pso,0.09651815453537428,0.09651815453537428,lexical
narrative_tfidf__серый,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__амокициклин,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__маалокс,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__надчревный,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__пастернаский,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__рвд,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__мгпо,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__пантопрозола,0.09650652087684394,0.09650652087684394,lexical
narrative_tfidf__минимальный,0.09637448371338728,0.09637448371338728,lexical
narrative_tfidf__под,0.09598323140379482,0.09598323140379482,lexical
narrative_tfidf__использовать,-0.09586574149024538,0.09586574149024538,lexical
narrative_tfidf__объём,-0.09574073755426601,0.09574073755426601,lexical
narrative_tfidf__дальнейший,0.0957156694003833,0.0957156694003833,lexical
narrative_tfidf__костный,0.09565061319822801,0.09565061319822801,lexical
narrative_tfidf__особенность,-0.09501334360015344,0.09501334360015344,lexical
narrative_tfidf__мы,0.09482003623932957,0.09482003623932957,lexical
narrative_tfidf__чередоваться,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__энтеростомия,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__географический,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__конфигурация,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__температурить,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__флюрография,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__грыжа,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__резекция,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__защита,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__прививка,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__всязь,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__ый,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__призывный,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__тощий,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__дний,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__комиссия,0.09477399900050491,0.09477399900050491,lexical
narrative_tfidf__дискомфорт,0.09459004959350677,0.09459004959350677,lexical
narrative_tfidf__рефлекс,-0.09450579228657766,0.09450579228657766,lexical
narrative_tfidf__бартолинов,0.0945013148338579,0.0945013148338579,lexical
narrative_tfidf__поваренный,-0.09423914547328974,0.09423914547328974,lexical
narrative_tfidf__сердцебиение,0.09423527498444462,0.09423527498444462,lexical
narrative_tfidf__стационар,-0.09417677527561531,0.09417677527561531,lexical
narrative_tfidf__амп,-0.09400082412319305,0.09400082412319305,lexical
narrative_tfidf__обнаружить,0.09375075765604246,0.09375075765604246,lexical
narrative_tfidf__обследоваться,-0.09370328006179426,0.09370328006179426,lexical
narrative_tfidf__вечер,0.09336659741795159,0.09336659741795159,lexical
narrative_tfidf__тракт,0.09331190618963976,0.09331190618963976,lexical
narrative_tfidf__патологический,0.09310459238399951,0.09310459238399951,lexical
narrative_tfidf__слабый,-0.09302030501849008,0.09302030501849008,lexical
narrative_tfidf__ротоглотка,0.09286766974258641,0.09286766974258641,lexical
narrative_tfidf__понижение,0.09281572663393413,0.09281572663393413,lexical
narrative_tfidf__мкмоль,0.09269340306083453,0.09269340306083453,lexical
narrative_tfidf__телосложение,0.09229890219377666,0.09229890219377666,lexical
narrative_tfidf__грыжевый,0.09202434541050367,0.09202434541050367,lexical
narrative_tfidf__соэ,0.09201149360892781,0.09201149360892781,lexical
narrative_tfidf__затем,0.09179659918713778,0.09179659918713778,lexical
narrative_tfidf__лёгочный,0.09151795967804884,0.09151795967804884,lexical
narrative_tfidf__один,-0.09130570052351314,0.09130570052351314,lexical
narrative_tfidf__настоящий,0.0910241529147963,0.0910241529147963,lexical
narrative_tfidf__асит,0.09087292767368123,0.09087292767368123,lexical
narrative_tfidf__гиперстенический,0.09071130166319158,0.09071130166319158,lexical
narrative_tfidf__болевой,-0.09067372433177597,0.09067372433177597,lexical
narrative_tfidf__показать,0.0905852434666546,0.0905852434666546,lexical
narrative_tfidf__панкреатит,-0.09053813781448068,0.09053813781448068,lexical
narrative_tfidf__ходить,-0.09046908071594927,0.09046908071594927,lexical
narrative_tfidf__матка,-0.09044535751019059,0.09044535751019059,lexical
narrative_tfidf__аллергия,0.0902189372646335,0.0902189372646335,lexical
narrative_tfidf__пальпировать,0.09020678932820606,0.09020678932820606,lexical
narrative_tfidf__кишка,-0.08996361012865906,0.08996361012865906,lexical
narrative_tfidf__установленный,0.08957026761957537,0.08957026761957537,lexical
narrative_tfidf__предыдущий,0.08957026761957537,0.08957026761957537,lexical
narrative_tfidf__медикамент,0.08957026761957537,0.08957026761957537,lexical
narrative_tfidf__пак,-0.08951126316361763,0.08951126316361763,lexical
narrative_tfidf__мжп,-0.08941584920150647,0.08941584920150647,lexical
narrative_tfidf__сократимость,-0.08941584920150647,0.08941584920150647,lexical
narrative_tfidf__рыба,-0.08941584920150647,0.08941584920150647,lexical
narrative_tfidf__неровный,0.0892518425118738,0.0892518425118738,lexical
narrative_tfidf__геморроидальный,-0.08917692902329107,0.08917692902329107,lexical
narrative_tfidf__возбудитель,0.08914909969635389,0.08914909969635389,lexical
narrative_tfidf__генетический,0.08914909969635389,0.08914909969635389,lexical
narrative_tfidf__влажный,-0.0889457773052844,0.0889457773052844,lexical
narrative_tfidf__уменьшение,-0.08893815533924593,0.08893815533924593,lexical
narrative_tfidf__флора,-0.08893815533924593,0.08893815533924593,lexical
narrative_tfidf__метронидазола,-0.08893815533924593,0.08893815533924593,lexical
narrative_tfidf__анаэробный,-0.08893815533924593,0.08893815533924593,lexical
narrative_tfidf__клетчатка,-0.08889921978495889,0.08889921978495889,lexical
narrative_tfidf__эзетимиб,0.08881062657366229,0.08881062657366229,lexical
narrative_tfidf__очаговый,0.08866844461121601,0.08866844461121601,lexical
narrative_tfidf__записать,0.08850568574610616,0.08850568574610616,lexical
narrative_tfidf__направление,0.08850568574610616,0.08850568574610616,lexical
narrative_tfidf__интерпретация,0.08850568574610616,0.08850568574610616,lexical
narrative_tfidf__ссо,0.08843104578868118,0.08843104578868118,lexical
narrative_tfidf__уточнить,0.08831585756451672,0.08831585756451672,lexical
narrative_tfidf__дужка,0.08826092943376761,0.08826092943376761,lexical
narrative_tfidf__эрозивный,-0.08785822880909387,0.08785822880909387,lexical
narrative_tfidf__оболочка,-0.08763719523416533,0.08763719523416533,lexical
narrative_tfidf__hel,-0.08759070120741956,0.08759070120741956,lexical
narrative_tfidf__рука,-0.08757780993951395,0.08757780993951395,lexical
narrative_tfidf__перинева,0.0873009065306492,0.0873009065306492,lexical
narrative_tfidf__налётом,-0.08718014005551247,0.08718014005551247,lexical
narrative_tfidf__белый,-0.08718014005551247,0.08718014005551247,lexical
h8_numeric__gender_unknown,0.08711612859539174,0.08711612859539174,contradiction
narrative_tfidf__бледно,-0.08697884273614033,0.08697884273614033,lexical
narrative_tfidf__основание,0.08653539735883682,0.08653539735883682,lexical
narrative_tfidf__де,-0.08635267205472423,0.08635267205472423,lexical
narrative_tfidf__нол,-0.08635267205472423,0.08635267205472423,lexical
narrative_tfidf__трамадол,-0.08628031537889665,0.08628031537889665,lexical
narrative_tfidf__контрольный,-0.08628031537889665,0.08628031537889665,lexical
narrative_tfidf__временно,-0.08628031537889665,0.08628031537889665,lexical
narrative_tfidf__нетрудоспособный,-0.08628031537889665,0.08628031537889665,lexical
narrative_tfidf__диагностика,0.08599434043620423,0.08599434043620423,lexical
narrative_tfidf__экстрасистолия,0.08591358608897916,0.08591358608897916,lexical
narrative_tfidf__mm,0.08591358608897916,0.08591358608897916,lexical
narrative_tfidf__симпсон,0.08591358608897916,0.08591358608897916,lexical
narrative_tfidf__свт,0.08591358608897916,0.08591358608897916,lexical
narrative_tfidf__пблнпг,0.08591358608897916,0.08591358608897916,lexical
narrative_tfidf__нии,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__проктология,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__прямой,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__биотерапия,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__интрасфинктерный,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__кронать,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__элн,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__подздошный,-0.085400908584335,0.085400908584335,lexical
narrative_tfidf__постоянно,0.08522283900116107,0.08522283900116107,lexical
narrative_tfidf__желудочковый,0.08522072916891234,0.08522072916891234,lexical
narrative_tfidf__обращение,0.08516288751637419,0.08516288751637419,lexical
narrative_tfidf__происхождение,-0.08508720308179975,0.08508720308179975,lexical
narrative_tfidf__назначить,-0.085031568674624,0.085031568674624,lexical
narrative_tfidf__вторичный,-0.08481131317765614,0.08481131317765614,lexical
narrative_tfidf__covid,-0.08451415545547579,0.08451415545547579,lexical
narrative_tfidf__плановый,0.08414620446641184,0.08414620446641184,lexical
narrative_tfidf__потребление,0.08414028071030576,0.08414028071030576,lexical
narrative_tfidf__св,0.08410071298021295,0.08410071298021295,lexical
narrative_tfidf__патология,0.0836159413734454,0.0836159413734454,lexical
narrative_tfidf__доза,0.08349227811688445,0.08349227811688445,lexical
narrative_tfidf__выполнить,0.08348773615475436,0.08348773615475436,lexical
narrative_tfidf__сту,0.08343959603280224,0.08343959603280224,lexical
narrative_tfidf__урчать,0.08343959603280224,0.08343959603280224,lexical
narrative_tfidf__жаловаться,0.08343959603280224,0.08343959603280224,lexical
narrative_tfidf__согласно,0.08343959603280224,0.08343959603280224,lexical
narrative_tfidf__железа,0.0831784019685958,0.0831784019685958,lexical
narrative_tfidf__слизь,-0.08302760725189454,0.08302760725189454,lexical
narrative_tfidf__натяжение,0.08300196518973464,0.08300196518973464,lexical
narrative_tfidf__болезный,0.08300196518973464,0.08300196518973464,lexical
narrative_tfidf__заживать,0.08300196518973464,0.08300196518973464,lexical
narrative_tfidf__новообразование,0.08300196518973464,0.08300196518973464,lexical
narrative_tfidf__рудец,0.08300196518973464,0.08300196518973464,lexical
narrative_tfidf__век,0.08291965628333824,0.08291965628333824,lexical
narrative_tfidf__одутловатость,0.08291965628333824,0.08291965628333824,lexical
narrative_tfidf__оам,0.08289192866588374,0.08289192866588374,lexical
narrative_tfidf__амилаза,0.0828373611232621,0.0828373611232621,lexical
narrative_tfidf__эра,0.0826387257447468,0.0826387257447468,lexical
narrative_tfidf__нв,0.0826387257447468,0.0826387257447468,lexical
narrative_tfidf__отд,-0.08263737502899003,0.08263737502899003,lexical
narrative_tfidf__эликвиснуть,0.08254994954113495,0.08254994954113495,lexical
narrative_tfidf__много,-0.0825288773815763,0.0825288773815763,lexical
narrative_tfidf__разжижение,0.08241795898742243,0.08241795898742243,lexical
narrative_tfidf__двенадцатиперстный,-0.08235217916010423,0.08235217916010423,lexical
narrative_tfidf__кардия,-0.08235217916010423,0.08235217916010423,lexical
narrative_tfidf__мягкий,-0.08225681841254567,0.08225681841254567,lexical
narrative_tfidf__наличие,-0.08170212458193425,0.08170212458193425,lexical
narrative_tfidf__горечь,0.08157136545302877,0.08157136545302877,lexical
narrative_tfidf__послеоперационный,0.08155887157550333,0.08155887157550333,lexical
narrative_tfidf__это,-0.08153735889110772,0.08153735889110772,lexical
narrative_tfidf__мокрота,-0.08145933287344355,0.08145933287344355,lexical
narrative_tfidf__развитой,0.081181090494425,0.081181090494425,lexical
narrative_tfidf__половой,-0.08115369510392599,0.08115369510392599,lexical
narrative_tfidf__лабильность,0.08076756465515386,0.08076756465515386,lexical
narrative_tfidf__ниже,-0.0805502126454383,0.0805502126454383,lexical
narrative_tfidf__камень,0.08052121479453606,0.08052121479453606,lexical
narrative_tfidf__принять,0.08010040292975219,0.08010040292975219,lexical
narrative_tfidf__вес,0.079903373512919,0.079903373512919,lexical
narrative_tfidf__через,-0.0798961986607305,0.0798961986607305,lexical
narrative_tfidf__олмесартан,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__побочный,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__сдать,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__пожалуйста,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__аттенто,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__опустить,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__измеряться,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__беседа,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__чем,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__организация,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__значительно,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__значительный,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__июль,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__квартира,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__существующий,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__дождаться,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__необходимый,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__публикация,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__прохождение,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__прямо,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__наш,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__развитие,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__выделять,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__чай,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__чат,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__попасть,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__получить,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__понимание,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__вечерний,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__беталок,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__сидя,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__ссылка,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__нажать,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__кофе,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__действие,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__score,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__смс,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__делать,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__тм,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__утренний,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__услуга,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__крепкий,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__ммртс,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__мой,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__шкала,0.07972266090177639,0.07972266090177639,lexical
narrative_tfidf__оформить,0.07970020291220543,0.07970020291220543,lexical
narrative_tfidf__комплекс,-0.07968509017682592,0.07968509017682592,lexical
narrative_tfidf__мультивитаминный,-0.07968509017682592,0.07968509017682592,lexical
narrative_tfidf__эзофагит,-0.0794126958941949,0.0794126958941949,lexical
narrative_tfidf__аппетит,-0.07886494011463263,0.07886494011463263,lexical
narrative_tfidf__чесотка,0.07884194305319563,0.07884194305319563,lexical
narrative_tfidf__гипертензия,-0.0786871026748377,0.0786871026748377,lexical
narrative_tfidf__зона,-0.07851095594310521,0.07851095594310521,lexical
narrative_tfidf__завтрак,0.07850840927035213,0.07850840927035213,lexical
narrative_tfidf__билирубин,0.07847915603566723,0.07847915603566723,lexical
narrative_tfidf__кашель,-0.07838546878144508,0.07838546878144508,lexical
narrative_tfidf__очный,-0.07832391479132046,0.07832391479132046,lexical
narrative_tfidf__источник,-0.07831316712306458,0.07831316712306458,lexical
narrative_tfidf__гистология,-0.07831316712306458,0.07831316712306458,lexical
narrative_tfidf__неактивный,-0.07831316712306458,0.07831316712306458,lexical
narrative_tfidf__тошнота,-0.07822957075661491,0.07822957075661491,lexical
narrative_tfidf__лечиться,-0.07802893714458639,0.07802893714458639,lexical
narrative_tfidf__приниматься,0.07781689352582033,0.07781689352582033,lexical
narrative_tfidf__назначать,0.07781689352582033,0.07781689352582033,lexical
narrative_tfidf__слева,0.07769587010196864,0.07769587010196864,lexical
narrative_tfidf__смп,0.07752440595427319,0.07752440595427319,lexical
narrative_tfidf__капс,0.07733056477459739,0.07733056477459739,lexical
narrative_tfidf__эндометриоз,-0.07702054529042948,0.07702054529042948,lexical
narrative_tfidf__динамика,-0.07695718252720617,0.07695718252720617,lexical
narrative_tfidf__двусторонний,0.07689924434779731,0.07689924434779731,lexical
narrative_tfidf__пятница,-0.0766356396630186,0.0766356396630186,lexical
narrative_tfidf__ночь,0.07662458628841165,0.07662458628841165,lexical
narrative_tfidf__утро,-0.07625034865631948,0.07625034865631948,lexical
narrative_tfidf__голова,-0.07606562901148899,0.07606562901148899,lexical
narrative_tfidf__привить,-0.07605354925975014,0.07605354925975014,lexical
narrative_tfidf__кардиомагнить,0.07581001680640474,0.07581001680640474,lexical
narrative_tfidf__квадрант,0.07562169389014942,0.07562169389014942,lexical
narrative_tfidf__кт,-0.07548609464519769,0.07548609464519769,lexical
narrative_tfidf__измерение,0.07540003463801603,0.07540003463801603,lexical
